Country Name,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),Battle-related deaths (number of people),CPIA building human resources rating (1=low to 6=high),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA economic management cluster average (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),CPIA equity of public resource use rating (1=low to 6=high),CPIA financial sector rating (1=low to 6=high),CPIA fiscal policy rating (1=low to 6=high),CPIA gender equality rating (1=low to 6=high),CPIA macroeconomic management rating (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA public sector management and institutions cluster average (1=low to 6=high),CPIA quality of budgetary and financial management rating (1=low to 6=high),CPIA quality of public administration rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CPIA trade rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),Completeness of total death reporting (% of reported total deaths to estimated total deaths),"Contraceptive prevalence, any methods (% of women ages 15-49)","Contraceptive prevalence, modern methods (% of women ages 15-49)",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2011 international $)","GDP per capita, PPP (current international $)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)",Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Lifetime risk of maternal death (%),Lifetime risk of maternal death (1 in: rate varies by country),"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Maternal mortality ratio (national estimate, per 100,000 live births)",Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),"Mortality caused by road traffic injury (per 100,000 people)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)",Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Number of deaths ages 5-14 years,Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,Number of under-five deaths,"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $1.90 a day (2011 PPP) (%),Poverty gap at $3.20 a day (2011 PPP) (%),Poverty gap at $5.50 a day (2011 PPP) (%),Poverty gap at national poverty lines (%),Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),Pregnant women receiving prenatal care (%),Prevalence of anemia among non-pregnant women (% of women ages 15-49),Prevalence of anemia among pregnant women (%),Prevalence of anemia among women of reproductive age (% of women ages 15-49),Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of seats held by women in national parliaments (%),Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),Rural poverty gap at national poverty lines (%),Rural poverty headcount ratio at national poverty lines (% of rural population),"Suicide mortality rate (per 100,000 population)","Suicide mortality rate, female (per 100,000 female population)","Suicide mortality rate, male (per 100,000 male population)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Unmet need for contraception (% of married women ages 15-49),Urban poverty gap at national poverty lines (%),Urban poverty headcount ratio at national poverty lines (% of urban population),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",Women who believe a husband is justified in beating his wife (any of five reasons) (%),Women who believe a husband is justified in beating his wife when she argues with him (%),Women who believe a husband is justified in beating his wife when she burns the food (%),Women who believe a husband is justified in beating his wife when she goes out without telling him (%),Women who believe a husband is justified in beating his wife when she neglects the children (%),Women who believe a husband is justified in beating his wife when she refuses sex with him (%),Women who were first married by age 15 (% of women ages 20-24),Women who were first married by age 18 (% of women ages 20-24),Women's share of population ages 15+ living with HIV (%)
Benin,90.2036,68.0,,3.5,3.5,4.0,3.83333,3.5,3.5,3.0,3.5,3.5,4.0,3.4,3.5,3.0,3.3,3.5,3.0,3.0,3.5,4.0,3.5,54.8,,,,,,,827.835457935714,372406.1909509421,463674.570383829,783.963077800944,-0.695138395049582,1987.14191963108,2122.2355917603304,9.1557502746582,10.8376197814941,72.9777297973633,,,,,1.9740659316900304,51.0,,,,,,,,405.0,,55.043062208147795,25.3097348160613,38.6680750512233,17.766451717859002,,19.7,19.4,20.0,,,,3.6,2.8,4.4,,219.592,266.315,66.6,60.6,72.1,33.7,103.7,97.8,109.3,0.0,6881.0,25886.0,1600.0,13355.0,,,39781.0,5305825.0,50.1687695171371,5270127.0,49.8312304828629,10575952.0,22.4,39.5,59.2,,49.5,76.2,90.6,40.1,,46.9,56.5,47.8,,,7.2,,,,9.9,6.0,13.9,,,,,,,,,,,,,,,61.7
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.18712997436523,12.1317195892334,,,,,,,,,,,,,,,,,15.595575462316699,,5.63112674872986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,23.8214,,,4.5,3.5,4.0,3.83333,3.5,4.5,3.0,3.5,4.0,4.0,4.0,4.0,3.5,3.8,3.5,4.0,3.0,3.16667,3.0,4.5,21.1,,,,,,,2844.32290157861,81504.5831982371,181542.900164314,2829.89124506544,5.35230423484964,8380.1235184464,8949.83705919535,,32.0722999572754,,,,,,0.32489297363381603,310.0,,,,,,,,148.0,,0.249962327815432,94.542022194713,2.5212856473492,86.06164495214199,,23.7,25.4,22.4,,,,0.6,0.5,0.7,,209.353,206.653,27.6,24.9,30.0,18.3,33.4,30.3,36.2,0.0,116.0,399.0,20.0,266.0,,,484.0,341059.0,46.8567553185409,386817.0,53.1432446814591,727876.0,,,,,,,,,,36.2,33.4,36.1,,,8.5,,,,11.6,8.7,14.1,,,,,,,,,,,,,,,
Bolivia,69.9186,81.0,,3.5,2.5,4.5,3.66667,4.0,4.0,3.0,3.5,4.0,3.0,3.7,3.5,2.5,3.1,3.0,3.0,3.5,3.33333,4.5,3.0,23.1,,,,,,,2361.056581219789,3915.4236581773403,20978.568004909,3035.97221489277,3.28271871061374,6444.37511535808,6882.48891604412,,,,,,,,0.643990641431459,160.0,88.5828628540039,96.5227508544922,92.455078125,1.0001000165939302,99.4042129516602,99.3940200805664,99.399169921875,206.0,,8.368773703937059,40.468808125213705,22.6485514404377,28.742656151660103,,17.4,17.0,17.8,,,,2.1,1.5,2.8,,152.314,216.726,30.0,26.7,33.1,19.9,37.5,33.9,40.9,0.0,1473.0,7535.0,520.0,5028.0,,,9425.0,5426393.0,49.922063109812896,5443337.0,50.077936890187104,10869730.0,2.8,5.3,10.7,16.8,6.4,11.7,25.6,38.6,,29.4,36.5,29.8,,,53.1,,,,12.4,8.8,15.9,,,,,,,,,,,,,2.4,19.4,30.6
Bosnia and Herzegovina,10.8342,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,5352.40178524424,7903.891716270171,8336.55395276263,4727.277546222071,4.6737034427674296,11273.5262651636,12013.990800469199,,,,,,,,0.0146235949769799,6800.0,,,,,,,,11.0,,1.76727794544563,22.1098495137816,11.175024796761804,24.415874298453694,,18.2,13.2,23.6,,,,0.5,0.4,0.6,,64.788,127.346,5.2,4.7,5.6,4.2,6.0,5.4,6.6,0.0,39.0,169.0,4.0,138.0,,,196.0,1746182.0,50.918577866517,1683179.0,49.081422133483,3429361.0,,,,,,,,16.9,,28.6,29.5,28.6,,,21.4,,,,8.9,3.7,14.3,,,,,,,,,,,,,,,
Botswana,33.4544,92.0,,,,,,,,,,,,,,,,,,,,,,47.9,,,,,,,7613.69840975739,40591.2908659151,68875.9362404018,6799.8752335276795,-3.18599697312145,15659.8968068401,16724.5177802601,,,,,,,,0.3748789292849021,270.0,,,,,,,,129.0,,14.5198811434225,29.194074449236695,2.79810794270353,74.12851949737559,,20.7,18.2,23.7,,,,1.2,1.1,1.2,,194.629,302.561,33.1,29.8,36.3,27.0,40.6,36.8,44.2,1.0,298.0,1755.0,72.0,1439.0,,,2148.0,1072797.0,50.58652586123,1047919.0,49.41347413877,2120716.0,4.3,13.8,29.4,,16.1,38.5,60.4,,,29.4,33.7,29.7,,,9.5,,,,9.7,4.6,14.8,,,,,,,,,,,,,,,57.1
Brazil,63.7578,80.0,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,,,11431.1544808449,20109.6869627024,29323.2998830269,8814.000986812609,-4.35148398862317,14807.220554528798,15813.8732646232,20.2011394500732,21.6834506988525,33.284069061279304,,,,,0.080088381024304,1200.0,92.3437881469727,91.72515869140629,92.0478973388672,1.00761997699738,99.3467025756836,98.5958633422852,98.96375274658199,44.0,,34.0810308563626,9.31758431571568,32.1888680418611,6.538153520886519,,17.0,13.8,20.5,,,,0.2,0.2,0.2,,95.103,193.622,14.0,12.3,15.7,9.4,15.7,13.8,17.6,0.0,8106.0,41706.0,1300.0,27869.0,,,46747.0,103920949.0,50.824106425943,100550820.0,49.175893574057,204471769.0,1.2,2.9,7.3,,3.4,8.0,19.4,,97.2,26.0,37.2,26.4,,,9.9,,,,6.5,3.2,9.9,,,,,,,,,,,,,,,35.6
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.08450984954834,17.2989902496338,49.25854873657229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,11.6092,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,32869.2866185522,44817.2723043959,42848.156333829,31164.562029114102,-1.7981452601464298,75073.9365712816,80177.75611855151,,,,,,,,0.0433951703880117,2300.0,,,,,,,,23.0,,26.6338142638649,,42.755071772492,,,17.0,15.3,18.7,,,,0.3,0.2,0.4,,73.057,103.129,9.0,7.9,9.3,4.7,10.5,9.6,11.4,1.0,15.0,60.0,2.0,32.0,,,71.0,201166.0,48.4847178514463,213741.0,51.5152821485537,414907.0,,,,,,,,,,15.5,26.6,15.9,,,,,,,4.5,2.6,6.2,,,,,,,,,,,,,,,
Bulgaria,41.0864,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,7611.550878008771,11245.3052671702,12339.8315768298,6993.783482673871,4.1335148993609305,16999.111976622902,18186.4863591477,,,,,,,,0.0161819666750275,6200.0,,,,,,,,11.0,,8.94179358282342,24.7655311643652,7.53436416133179,30.0239309044171,,23.8,15.7,32.2,,,,0.6,0.4,0.8,,,,7.0,6.2,7.8,4.1,8.3,7.4,9.2,0.0,121.0,472.0,7.0,273.0,,,562.0,3687600.0,51.373702314155295,3490391.0,48.626297685844705,7177991.0,,,,,,,,22.9,,25.6,27.6,25.6,,,20.4,,,,11.4,5.1,18.1,,,,,,,,,,,,,,,21.9
Burkina Faso,108.7606,83.0,,3.5,3.5,4.0,3.8333333333333295,3.5,4.0,3.0,3.5,3.5,4.0,3.6,4.0,3.0,3.5,4.0,3.5,3.0,3.5,4.0,3.5,57.3,,,20.8,20.0,37.2,,645.369860579085,241680.91149703105,340269.446265352,575.3144541763111,0.8850544483010909,1596.33458051647,1704.85964271681,15.9679298400879,17.262229919433597,123.21520233154301,,,,,2.0701273348727303,48.0,,,,,,,,371.0,,14.859301147077598,15.979544032323899,27.9459027402537,22.2930614693812,,21.9,21.4,22.6,,,,3.0,2.6,3.4,,242.487,273.42900000000003,54.3,49.6,58.7,26.6,88.4,83.9,92.5,0.0,13826.0,38207.0,2700.0,19013.0,,,61274.0,9091848.0,50.20173803033529,9018776.0,49.7982619696646,18110624.0,,,,,,,,,92.8,48.7,57.7,49.7,,,9.4,,,,7.7,5.3,10.2,,33.0,,,,,,,,,,,,,59.0
Burundi,28.0212,82.0,133.0,4.0,3.0,2.5,2.8333333333333304,3.0,4.0,3.0,3.0,4.0,3.0,3.6,3.0,2.0,2.5,3.0,2.5,3.0,3.3333333333333304,4.0,2.0,56.8,,,,,,,228.432544171606,169498.706667205,480293.168425684,305.549772797441,-6.886405717196231,715.54988614254,764.195763296907,,,,,,,,4.27294827484083,23.0,,,,,,,,712.0,,2.6191512859681203,45.0114740481194,32.4622929785923,26.876062353470306,,22.8,22.7,23.0,,,,5.3,3.7,6.9,,265.208,323.166,45.9,41.1,50.4,23.4,67.1,62.1,72.0,1.0,6475.0,19683.0,3500.0,10237.0,,,28236.0,5164052.0,50.8271329694575,4995978.0,49.1728670305425,10160030.0,,,,,,,,,,25.5,31.2,26.2,,,36.4,,,,8.9,4.8,13.1,,,,,,,,,,,,,,,62.3
Cabo Verde,75.7158,95.0,,4.5,3.5,3.5,3.66667,4.0,3.5,3.5,3.5,4.0,4.0,3.8,3.0,4.0,4.0,3.5,4.0,4.0,3.83333,4.5,4.5,19.8,,,,,,,3414.5579842107104,267362.51593637303,302432.074939542,3043.01398430098,-0.23930524755326105,6007.218290250699,6415.61246184696,16.8834590911865,18.9444808959961,41.2433090209961,,,,,0.111282934081365,900.0,82.04222106933591,91.69143676757808,86.79029083251949,1.01173996925354,98.7301788330078,97.5850067138672,98.1113128662109,42.0,,2.24492345532425,1.50526550620231,15.433503150966198,1.3678828134416698,,17.4,16.1,19.1,,,,0.5,0.5,0.6,,102.445,147.85299999999995,16.9,15.2,18.5,11.8,19.7,17.8,21.6,1.0,26.0,190.0,5.0,133.0,,,222.0,263446.0,50.2047257688006,261297.0,49.7952742311994,524743.0,,,,,,,,35.0,,32.0,42.8,32.5,,,20.8,,,,11.0,6.1,16.1,,,,,,,,,,,,,,,59.3
Cambodia,49.6326,83.0,,4.0,3.0,4.5,4.0,3.5,3.5,3.0,3.5,4.0,4.0,3.4,3.0,2.5,2.7,3.0,2.5,2.5,3.5,4.5,2.0,26.7,,,,,,,1024.62136452219,2770959.67903356,4730406.48821411,1162.90491997151,5.333233002953009,3290.14654193512,3513.82355956649,,,,,,,,0.472972946499204,210.0,75.0338668823242,86.53244018554692,80.5264892578125,1.00771999359131,92.5732803344727,91.8641204833984,92.2123565673828,161.0,,2.6329801984410803,12.964579414091599,1.81616238584081,62.1653430823112,,21.3,19.4,24.0,,,,0.6,0.5,0.7,,142.84,208.468,27.5,24.1,30.6,16.3,32.0,28.2,35.5,1.0,1789.0,10049.0,590.0,6001.0,,,11694.0,7951003.0,51.2259478350619,7570433.0,48.7740521649381,15521436.0,,,,,,,,,,45.9,55.4,46.4,,,20.3,,,,5.3,2.9,7.8,,,,,,,,,,,,,,,52.6
Cameroon,111.8636,89.0,924.0,3.0,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.5,2.9,3.0,3.0,3.0,3.16667,3.5,2.5,54.8,,,,,,,1440.3787999024896,619050.5704090521,784835.3155036441,1326.96927718029,2.85576646935637,3223.5827301615004,3442.73447978125,,,,,,,,2.88839261775741,35.0,,,,,,,,596.0,,35.8831620014499,12.0147774872673,36.08940512177779,23.5805749611776,,21.8,21.0,22.6,,,,3.3,2.3,4.2,,324.623,355.63,58.2,52.6,63.6,26.5,90.1,84.1,95.7,0.0,18830.0,48247.0,5100.0,22316.0,,,73898.0,11642235.0,49.97017455450911,11656133.0,50.02982544549089,23298368.0,,,,,,,,,,40.4,49.4,41.2,,,31.1,,,,12.3,7.3,17.3,,,,,,,,,,,,,,,64.9
Canada,10.1748,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,50255.5724469285,51768.9051911402,55620.8754760256,43495.0543869902,-0.0742695551036547,43105.675572908396,44567.8663498079,17.615909576415998,,37.0360107421875,,,,,0.0113285425503039,8800.0,,,,,,,,7.0,,9.89789581227879,,25.9624241494932,,,10.0,8.3,11.8,,,,0.3,0.3,0.3,,,,4.7,4.3,5.0,3.6,5.3,4.9,5.7,1.0,425.0,1798.0,27.0,1382.0,,,2054.0,17993045.0,50.39658182461911,17709863.0,49.603418175380895,35702908.0,,,,,,,,,,8.9,17.2,9.1,,,26.0,,,,12.5,7.0,18.2,,,,,,,,,,,,,,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63564.529479360186,63564.5294998467,,1.3736931083511998,63794.3378777821,68131.3262326776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,107.7732,54.0,,2.5,2.0,3.0,3.0,2.5,2.0,2.5,3.0,2.5,3.0,2.3,2.5,1.5,2.2,2.5,2.0,2.0,2.33333,2.5,2.5,64.7,,,,,,,349.166097359486,146229.49944026198,224989.929159146,380.404293450491,3.88805127987,702.985324358434,750.7770135087441,,,,,,,,3.66834268077078,27.0,,,,,,,,882.0,,4.3280742041031495,10.9179406044837,23.064221209091702,21.614479200397806,,23.7,23.1,24.5,,,,3.5,2.4,4.5,,395.429,426.72,91.6,83.9,98.7,43.1,130.2,123.3,136.8,0.0,2108.0,14977.0,1400.0,7149.0,,,21387.0,2277003.0,50.6769864211172,2216167.0,49.3230135788828,4493170.0,,,,,,,,,,45.3,52.5,45.9,,,,,,,8.1,4.3,11.9,,,,,,,,,,,,,,,58.2
Chad,167.942,64.0,275.0,2.5,2.5,3.5,3.16667,3.0,2.5,2.5,3.0,2.5,3.0,2.6,2.5,2.5,2.7,3.0,2.5,3.0,2.66667,3.0,2.5,63.7,,,5.7,5.0,17.5,,955.7273254406932,398515.552610645,458791.826929039,775.707523514754,-0.4907740242796311,2052.2236152887,2191.74179538487,,,,,,,,5.518801588691349,18.0,13.9334096908569,38.9182014465332,26.002990722656303,0.501460015773773,25.9936199188232,51.83629989624021,38.7724189758301,856.0,860.0,22.595054538773198,0.19126102955981694,26.365367369155894,22.3704299036539,,24.1,23.8,24.4,,,,3.7,2.5,4.9,,341.536,384.798,76.7,69.8,83.4,35.9,130.8,123.6,137.8,0.0,11737.0,46145.0,5400.0,22076.0,,,77307.0,7048974.0,49.9538381833815,7062001.0,50.0461618166185,14110975.0,,,,,,,,,54.7,46.9,52.4,47.7,,,14.9,17.5,,,8.9,7.5,10.2,35.9,22.9,,,27.1,17.4,73.5,49.8,48.6,59.0,59.7,40.6,29.7,66.9,60.5
Channel Islands,7.3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.53,60.131,,,,,,,,,,,,,,,,83387.0,50.41984989221311,81998.0,49.58015010778689,165385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,47.526,86.0,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,14722.366327632,7988300.65370189,8879192.71827428,13574.1715039612,1.10594434537859,22257.312053650097,22688.0100281186,15.0078601837158,16.440069198608402,18.1971492767334,,,,,0.0391481199687158,2600.0,96.74395751953129,97.02468872070308,96.8741302490234,1.00173997879028,99.44055938720699,99.2675399780273,99.35394287109379,22.0,,49.6852378564607,,46.8080103019886,,,12.5,10.2,15.0,,,,0.2,0.1,0.3,,67.179,110.554,6.7,6.1,7.3,5.3,7.9,7.2,8.6,0.0,388.0,1611.0,52.0,1256.0,,,1891.0,9070493.0,50.4775714344505,8898860.0,49.5224285655495,17969353.0,0.8,1.3,3.3,,1.3,3.1,10.1,11.7,,13.5,26.2,13.9,,,15.8,,,,10.9,4.4,17.5,,,,,,,,,,,,,,,26.2
China,6.5968,,5.0,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,6484.43594759644,50027.9240384475,50027.9240384475,8033.388043106791,6.363469300075611,13534.846236733101,14454.9979691089,,,,,,,,0.0423007617254136,2400.0,,,,,,,,27.0,,18.1846252701553,10.111652428854601,14.8389194863151,10.544887173171999,,17.4,14.4,20.2,,,,1.4,1.6,1.1,,68.05199999999999,93.429,9.2,8.6,9.8,5.5,10.8,10.0,11.4,0.0,40395.0,157915.0,4400.0,93745.0,,,184170.0,664756807.0,48.479223381252794,706463193.0,51.52077661874721,1371220000.0,0.2,1.4,7.8,,0.7,7.0,27.2,5.7,96.5,24.5,31.1,24.7,,,23.6,,,,9.6,10.3,8.9,,,,,,,,,,,,,,,
Colombia,51.537,53.0,134.0,,,,,,,,,,,,,,,,,,,,,10.3,,,81.0,75.9,86.5,,7572.365504907059,16933516.5266094,16933516.5266094,6175.87602970259,1.76118405663533,13114.5736261796,14006.153584343301,17.79541015625,16.0305099487305,20.2346591949463,,,,,0.125686759130017,800.0,94.4158172607422,94.06317138671879,94.2450485229492,1.00774002075195,98.9153366088867,98.15518188476558,98.53472900390629,64.0,,10.5364384483472,20.154943540050002,24.866614560781606,16.0455444971954,,15.9,13.7,18.5,,,,0.4,0.2,0.5,,89.3,190.835,13.5,11.9,15.1,8.6,15.7,13.9,17.5,0.0,2347.0,10106.0,480.0,6386.0,,,11791.0,24125707.0,50.7688719978874,23394960.0,49.2311280021126,47520667.0,1.8,4.3,11.0,10.3,4.5,11.9,28.7,27.8,97.2,20.9,27.3,21.1,,,19.9,,15.7,40.3,8.3,3.3,13.4,17.4,6.7,8.7,24.1,,72.1,3.1,1.3,1.1,1.2,2.4,1.1,4.9,23.4,25.8
Comoros,68.98899999999999,,,3.5,3.0,3.0,2.83333,2.5,2.5,2.5,2.5,3.0,3.0,2.9,3.0,3.0,2.6,2.5,2.5,2.5,3.0,3.5,2.5,48.2,,,,,,,1352.12677184471,474324.178311964,563824.888349215,1271.05704163196,-1.2452636629693898,2494.27415988142,2663.8446632393693,,,,,,,,1.51743712608214,66.0,,,,,,,,335.0,,20.883216867079803,10.949455653469501,29.6290025793265,17.3689388044483,,23.0,21.3,24.8,,,,2.4,2.0,2.9,,201.945,252.602,54.9,49.8,59.9,33.1,73.2,67.3,78.8,1.0,144.0,1405.0,88.0,859.0,,,1861.0,385341.0,49.566330304141204,392083.0,50.433669695858796,777424.0,,,,,,,,,,28.0,33.8,28.5,,,3.0,,,,6.8,3.6,9.9,,,,,,,,,,,,,,,46.9
"Congo, Dem. Rep.",126.2696,59.0,197.0,3.5,3.0,3.5,3.5,3.0,3.5,2.5,3.5,2.5,3.5,3.0,3.0,2.0,2.5,3.0,2.5,2.5,3.0,3.5,2.0,62.8,,,,,,,411.02057308524803,141529.86466974,460508.0459519421,497.316960805998,3.44260459796983,811.892718057311,867.088357369135,,,,,,,,4.09065618786047,24.0,,,,,,,,693.0,,42.2231800022919,41.687991154711796,31.4456009888444,41.9989047073104,,19.4,19.2,19.6,,,,3.3,2.5,4.0,,235.692,284.355,74.1,67.2,80.5,30.0,97.6,90.2,104.8,0.0,62186.0,236562.0,22000.0,97832.0,,,308178.0,38224570.0,50.134170658368504,38019974.0,49.865829341631496,76244544.0,,,,,,,,,,41.2,45.0,41.7,,,8.9,,,,5.6,2.9,8.3,,,,,,,,,,,,,,,72.6
"Congo, Rep.",116.3622,18.0,,3.5,2.5,3.5,3.5,3.0,3.0,3.0,3.5,3.0,3.5,3.0,3.0,2.5,2.5,2.5,2.5,2.5,3.0,3.5,2.0,57.4,,,30.1,18.5,38.5,,3009.60068643053,346359.163072386,1041733.9446613,1761.32356974061,0.12854665941984,5702.1829761714,6089.839655240849,,,,,,,,2.2239749944736,45.0,,,,,,,,442.0,,33.6617972937463,27.568378452979303,13.1957186061442,35.2572454868764,,17.0,17.8,16.1,,,,1.3,1.1,1.5,,244.476,279.972,36.9,33.0,40.5,20.3,51.3,46.9,55.5,0.0,1538.0,6440.0,740.0,3576.0,,,8898.0,2426956.0,49.9775204157862,2429139.0,50.0224795842138,4856095.0,,,,,,,,,93.5,51.6,57.6,52.2,,,7.4,,,,6.1,3.5,8.7,,17.9,,,,,,,,,,,6.9,27.3,67.1
Costa Rica,55.701,65.0,,,,,,,,,,,,,,,,,,,,,,6.5,,,77.8,74.9,,,9219.3902349299,5289095.06110348,6040131.43047737,11299.1361770439,2.51140318948246,14617.148669510501,15610.879550186699,26.4952697753906,24.918870925903306,34.7868614196777,,,,,0.0476442590364388,2100.0,,,,,,,,25.0,,1.99251976726715,26.256813055733105,16.3952252554847,18.0957817360643,,11.6,9.5,13.7,,,,0.3,0.1,0.4,,59.535,111.808,8.2,7.4,8.9,6.1,9.4,8.5,10.2,0.0,129.0,572.0,18.0,429.0,,,657.0,2422267.0,49.966273857112206,2425537.0,50.033726142887794,4847804.0,0.6,1.4,3.9,8.8,1.5,4.0,11.5,21.7,,13.9,24.2,14.3,,,33.3,,11.9,27.9,7.9,2.4,13.4,,,7.6,19.4,,,,,,,,,,,28.4
